typeofaction	sourceid	destinationid	amountofmoney	date	isfraud	typeoffraud
transfer	45719	70122	4977320	08-03-2019 09:33	0	none
transfer	16974	22898	3284761	16-05-2019 10:42	0	none
transfer	3067	16921	1866891	22-02-2019 11:19	0	none
transfer	61611	83424	216045	18-03-2019 11:04	0	none
transfer	77971	81048	3776313	05-03-2019 15:24	0	none
transfer	95880	95399	3931829	07-05-2019 10:46	0	none
transfer	4463	65272	616869	14-03-2019 15:49	0	none
transfer	19544	36614	3365041	27-02-2019 15:59	0	none
transfer	32599	18661	3040921	19-06-2019 12:35	0	none
transfer	10317	74938	1026663	12-04-2019 11:55	0	none
transfer	62603	29110	1093747	05-05-2019 13:42	0	none
transfer	33645	55072	2298957	01-06-2019 11:03	0	none
transfer	86651	72065	1394362	02-05-2019 09:02	0	none
transfer	55717	91892	2497750	15-03-2019 10:30	0	none
transfer	24440	81312	2357356	24-05-2019 14:01	0	none
transfer	70264	90843	4002311	26-05-2019 08:22	0	none
transfer	24510	78559	4730973	15-06-2019 11:04	0	none
transfer	59014	39060	4339729	22-02-2019 11:31	0	none
transfer	82181	36930	394042	09-04-2019 12:47	0	none
transfer	42831	44412	2953532	18-05-2019 08:08	0	none
transfer	39345	17534	1423374	18-07-2019 10:27	0	none
transfer	40517	72522	197077	17-06-2019 10:06	0	none
transfer	87587	98536	1274619	10-06-2019 10:08	0	none
transfer	33823	33789	3808618	02-06-2019 10:05	0	none
transfer	36973	29614	1980983	21-05-2019 14:58	0	none
transfer	56788	52825	3521582	26-06-2019 13:37	0	none
transfer	79212	86384	3901873	01-03-2019 09:09	0	none
transfer	85464	4500	2410295	21-05-2019 11:31	0	none
transfer	31930	57399	2765625	18-05-2019 13:44	0	none
transfer	866	15552	4740137	01-03-2019 11:50	0	none
transfer	11054	10804	2091010	20-04-2019 11:24	0	none
transfer	13064	76451	2166982	20-03-2019 10:27	0	none
transfer	6890	64136	184924	06-04-2019 13:18	0	none
transfer	11686	9324	3878422	08-04-2019 08:01	0	none
transfer	7415	69994	2000595	14-04-2019 13:16	0	none
transfer	29256	50096	1116142	25-02-2019 12:49	0	none
transfer	596	88309	1926121	11-04-2019 13:16	0	none
transfer	48643	23882	2370940	14-07-2019 14:22	0	none
transfer	38638	85499	3991712	13-05-2019 10:24	0	none
transfer	43624	50759	1999105	14-05-2019 08:34	0	none
transfer	73965	1968	1342342	01-07-2019 09:53	0	none
transfer	23952	54510	1175847	24-06-2019 09:46	0	none
transfer	64072	92883	3384858	28-03-2019 13:44	0	none
transfer	27633	66588	515641	07-07-2019 09:40	0	none
transfer	70504	58765	4629143	12-06-2019 10:05	0	none
transfer	85180	4961	4476657	01-07-2019 11:30	0	none
transfer	28562	58427	966820	03-05-2019 12:01	0	none
transfer	59829	91264	2118629	10-06-2019 08:47	0	none
transfer	83831	1013	4667570	05-06-2019 13:29	0	none
transfer	3389	94221	3446773	02-07-2019 12:07	0	none
transfer	76106	41315	1889603	05-05-2019 11:19	0	none
transfer	53075	63910	1579099	16-05-2019 14:42	0	none
transfer	91664	10233	3534303	13-04-2019 14:32	0	none
transfer	80198	56531	1931899	08-06-2019 09:03	0	none
transfer	55955	2389	2311680	04-03-2019 08:41	0	none
transfer	80417	25172	1384387	26-06-2019 10:42	0	none
transfer	79779	74959	4640544	23-06-2019 11:35	0	none
transfer	59047	75007	2691758	02-06-2019 11:59	0	none
transfer	93237	28594	2471475	26-04-2019 15:25	0	none
transfer	89707	20924	4243303	13-06-2019 12:19	0	none
transfer	3594	88623	3623277	25-06-2019 11:50	0	none
transfer	82494	76772	927702	10-07-2019 09:40	0	none
transfer	46125	57020	764617	13-03-2019 15:34	0	none
transfer	83061	72988	2187492	22-02-2019 14:46	0	none
transfer	39475	603	3315870	12-03-2019 15:58	0	none
transfer	82292	99373	3462933	01-04-2019 13:56	0	none
transfer	99250	78255	4505513	31-03-2019 13:35	0	none
transfer	23853	80326	454238	19-04-2019 13:44	0	none
transfer	48967	70275	4922163	19-04-2019 13:51	0	none
transfer	17011	67775	347290	27-03-2019 10:18	0	none
transfer	6431	21366	4371028	12-03-2019 11:33	0	none
transfer	46146	90377	3724101	13-03-2019 14:05	0	none
transfer	65022	61591	4279178	22-06-2019 13:30	0	none
transfer	65222	14956	4180201	22-04-2019 12:33	0	none
transfer	13655	30428	4886683	21-05-2019 12:17	0	none
transfer	5569	58674	625093	17-04-2019 13:36	0	none
transfer	49543	95152	1096351	18-04-2019 15:44	0	none
transfer	45069	65997	3972197	19-07-2019 11:22	0	none
transfer	47572	81630	3256323	03-03-2019 15:00	0	none
transfer	53222	77434	4825224	20-05-2019 13:23	0	none
transfer	1286	17233	1542996	17-05-2019 13:31	0	none
transfer	23041	82061	1339767	28-04-2019 12:51	0	none
transfer	15597	58273	4263762	15-05-2019 10:25	0	none
transfer	40659	23997	2084373	04-04-2019 08:25	0	none
transfer	13431	83381	1634913	29-06-2019 12:23	0	none
transfer	33294	21709	3410090	16-07-2019 15:41	0	none
transfer	16633	65511	330293	21-03-2019 11:28	0	none
transfer	7828	28174	2814218	25-04-2019 13:27	0	none
transfer	13506	55217	1994667	17-05-2019 14:47	0	none
transfer	76340	55758	4509267	09-03-2019 12:35	0	none
transfer	59403	1787	4924244	25-04-2019 11:19	0	none
transfer	99775	45704	2873466	19-06-2019 09:45	0	none
transfer	98300	86978	4899627	28-05-2019 15:50	0	none
transfer	5224	4388	3944928	26-03-2019 09:47	0	none
transfer	91741	44794	799975	20-04-2019 10:12	0	none
transfer	78222	42292	1801199	08-03-2019 15:23	0	none
transfer	98628	59469	86743	04-06-2019 13:52	0	none
transfer	23686	25511	2768237	19-04-2019 10:14	0	none
transfer	71790	43732	4954692	02-06-2019 15:41	0	none
transfer	39968	44627	990610	06-06-2019 11:55	0	none
transfer	61162	78998	3860332	07-04-2019 10:23	0	none
transfer	48774	78255	3170100	26-06-2019 10:37	0	none
transfer	74205	25089	1687581	30-06-2019 09:40	0	none
transfer	6162	21496	1855160	19-05-2019 12:29	0	none
transfer	24653	81941	4673230	15-05-2019 09:47	0	none
transfer	97857	81901	2145201	13-03-2019 15:29	0	none
transfer	40945	84520	4494518	11-03-2019 09:08	0	none
transfer	21262	88684	1715903	20-03-2019 13:59	0	none
transfer	62612	83206	3133830	19-07-2019 08:32	0	none
transfer	61737	43877	2543150	10-05-2019 10:02	0	none
transfer	87422	46362	2404446	28-05-2019 10:45	0	none
transfer	75439	53693	1450694	28-06-2019 08:21	0	none
transfer	85902	96010	363541	16-06-2019 14:37	0	none
transfer	58976	63592	625032	06-04-2019 13:59	0	none
transfer	12924	56619	3197368	26-04-2019 08:21	0	none
transfer	40939	39952	2081709	28-04-2019 08:01	0	none
transfer	36154	30735	4824160	11-03-2019 10:57	0	none
transfer	65693	41233	2682428	21-02-2019 15:17	0	none
transfer	98866	16241	1868172	25-02-2019 11:07	0	none
transfer	8953	90794	1922266	19-06-2019 14:04	0	none
transfer	46242	41205	900632	18-06-2019 12:49	0	none
transfer	85716	66341	1341563	19-05-2019 14:21	0	none
transfer	37792	52256	2373541	12-05-2019 10:08	0	none
transfer	40206	55859	1015133	20-07-2019 14:33	0	none
transfer	49846	85016	4022893	15-07-2019 10:53	0	none
transfer	76223	18247	2827924	09-07-2019 12:14	0	none
transfer	76829	4000	1382910	08-05-2019 08:40	0	none
transfer	2295	27828	3147590	30-06-2019 14:20	0	none
transfer	89252	34421	587444	18-03-2019 10:48	0	none
transfer	4108	35891	2414479	28-05-2019 15:15	0	none
transfer	15539	35677	4317737	26-06-2019 11:16	0	none
transfer	26217	4919	2669309	11-04-2019 09:08	0	none
transfer	20457	24114	781465	20-07-2019 10:30	0	none
transfer	16988	74937	4637190	20-06-2019 15:39	0	none
transfer	57246	4129	192967	17-07-2019 09:46	0	none
transfer	48104	39961	1998986	06-06-2019 14:21	0	none
transfer	51395	45408	997049	19-07-2019 09:36	0	none
transfer	30799	69779	2156123	21-03-2019 12:01	0	none
transfer	8329	86560	2892490	08-05-2019 11:09	0	none
transfer	42862	74946	1823624	30-05-2019 08:51	0	none
transfer	52808	29728	3287533	25-03-2019 11:58	0	none
transfer	34565	50275	3334081	17-05-2019 10:55	0	none
transfer	98047	87901	3579561	01-06-2019 10:05	0	none
transfer	46560	5591	3635704	14-07-2019 10:44	0	none
transfer	97547	76168	4685634	20-03-2019 10:47	0	none
transfer	88501	72081	2008509	26-06-2019 13:06	0	none
transfer	71746	67214	4956106	15-04-2019 14:24	0	none
transfer	78089	22542	4860382	30-06-2019 09:12	0	none
transfer	61630	21022	1977151	08-03-2019 15:50	0	none
transfer	56749	87541	3786723	16-04-2019 15:09	0	none
transfer	61958	36703	3893725	08-03-2019 15:04	0	none
transfer	72538	80715	89681	17-04-2019 15:09	0	none
transfer	25930	38206	66930	15-06-2019 10:17	0	none
transfer	66595	11761	4646080	03-07-2019 09:13	0	none
transfer	64872	53465	3310272	23-03-2019 12:08	0	none
transfer	52291	2372	4614042	08-05-2019 12:27	0	none
transfer	24099	25210	4844598	08-03-2019 10:08	0	none
transfer	14846	84900	1436502	09-05-2019 12:18	0	none
transfer	31344	17378	1738005	23-05-2019 15:45	0	none
transfer	57361	44441	3589333	12-06-2019 10:16	0	none
transfer	82093	26293	768260	29-03-2019 08:43	0	none
transfer	11200	79868	4052075	06-06-2019 10:05	0	none
transfer	58823	32382	248214	22-04-2019 09:05	0	none
transfer	71890	37448	2084736	20-05-2019 13:49	0	none
transfer	90373	49579	826280	13-03-2019 11:47	0	none
transfer	5795	17240	4289505	19-04-2019 10:33	0	none
transfer	31815	45385	3412264	22-05-2019 08:33	0	none
transfer	42879	19263	3217217	20-02-2019 13:04	0	none
transfer	46531	36450	4219354	10-07-2019 09:58	0	none
transfer	18202	3608	2875979	07-05-2019 09:36	0	none
transfer	29681	30154	4727747	01-06-2019 10:59	0	none
transfer	20546	86594	599428	26-02-2019 10:14	0	none
transfer	14614	31073	3372794	09-06-2019 12:18	0	none
transfer	71858	17627	3906096	25-05-2019 08:23	0	none
transfer	9398	29363	4938001	20-04-2019 12:04	0	none
transfer	90279	80350	2674973	18-05-2019 12:52	0	none
transfer	57087	13293	4214863	11-03-2019 15:51	0	none
transfer	12303	86732	650038	01-03-2019 09:15	0	none
transfer	30932	50722	234796	24-04-2019 14:20	0	none
transfer	79733	83575	1124183	23-03-2019 11:12	0	none
transfer	17446	4857	1648432	01-04-2019 11:58	0	none
transfer	48053	63619	1940175	11-04-2019 13:40	0	none
transfer	75507	15336	1898655	26-05-2019 15:34	0	none
transfer	4832	38638	3954174	05-07-2019 08:20	0	none
transfer	57489	39651	4729468	27-02-2019 14:52	0	none
transfer	30644	77620	656767	11-07-2019 10:23	0	none
transfer	77657	72806	4187029	10-03-2019 12:02	0	none
transfer	94476	43225	2915622	04-04-2019 12:02	0	none
transfer	46314	88223	923773	11-03-2019 15:25	0	none
transfer	46893	96138	365171	01-04-2019 15:20	0	none
transfer	41337	95930	514164	22-06-2019 08:54	0	none
transfer	81233	2525	1737404	15-05-2019 09:52	0	none
transfer	66658	90834	3015823	13-07-2019 14:16	0	none
transfer	14664	91860	1682797	08-04-2019 12:16	0	none
transfer	50457	41618	1416689	15-05-2019 10:43	0	none
transfer	7960	96938	145440	15-07-2019 12:44	0	none
transfer	23824	40603	2924731	21-05-2019 11:28	0	none
transfer	9462	65474	1866686	27-05-2019 11:45	0	none
transfer	49896	66893	3751326	02-07-2019 08:35	0	none
transfer	29968	35235	4264367	13-07-2019 08:29	0	none
transfer	52554	56808	1894680	10-07-2019 11:37	0	none
transfer	89707	30152	370947	08-07-2019 13:03	0	none
transfer	47353	41905	3482904	28-04-2019 14:37	0	none
transfer	64890	85625	1985136	05-06-2019 10:03	0	none
transfer	57365	13814	1534832	15-03-2019 12:59	0	none
transfer	85195	35482	3073795	09-04-2019 12:52	0	none
transfer	69561	14678	69975	21-03-2019 14:34	0	none
transfer	16485	44689	2870700	07-04-2019 09:25	0	none
transfer	3798	51215	3286975	12-04-2019 13:03	0	none
transfer	38153	46344	1224059	31-03-2019 14:10	0	none
transfer	47047	20896	1630093	30-04-2019 11:26	0	none
transfer	21515	75244	2096746	20-04-2019 13:21	0	none
transfer	28248	60455	1602992	17-06-2019 08:53	0	none
transfer	37108	79920	2302217	06-06-2019 10:57	0	none
transfer	7633	73423	3829176	11-03-2019 09:44	0	none
transfer	33596	45412	422432	31-05-2019 08:54	0	none
transfer	35256	98589	3062729	19-07-2019 08:44	0	none
transfer	12962	95511	174059	17-05-2019 09:18	0	none
transfer	23514	38448	1667990	17-03-2019 09:10	0	none
transfer	93989	57131	3327184	13-06-2019 09:21	0	none
transfer	723	24818	1267920	08-05-2019 11:47	0	none
transfer	70734	69285	3715222	21-02-2019 13:23	0	none
transfer	93556	77285	1114870	07-07-2019 12:17	0	none
transfer	76546	54402	3480679	20-04-2019 13:10	0	none
transfer	76320	9413	4058288	15-06-2019 11:40	0	none
transfer	43889	59678	2312958	27-04-2019 14:42	0	none
transfer	64654	65773	2241888	05-05-2019 10:22	0	none
transfer	90140	99814	4104167	29-05-2019 10:38	0	none
transfer	45882	47581	2878294	17-07-2019 09:31	0	none
transfer	11077	26825	669125	17-07-2019 13:44	0	none
transfer	5917	33125	499494	31-05-2019 08:34	0	none
transfer	64731	49412	3907096	05-04-2019 08:38	0	none
transfer	30084	10836	2007950	08-03-2019 15:30	0	none
transfer	64292	57951	2421810	07-07-2019 14:30	0	none
transfer	54161	17918	602950	24-06-2019 14:53	0	none
transfer	94284	9888	934629	07-07-2019 08:56	0	none
transfer	92033	20890	2256228	29-04-2019 11:55	0	none
transfer	1489	77795	1783682	01-05-2019 13:01	0	none
transfer	48180	4850	256469	25-05-2019 11:18	0	none
transfer	71269	45201	3115424	06-06-2019 11:54	0	none
transfer	40268	78025	2800610	06-06-2019 14:13	0	none
transfer	10147	29990	1023149	07-03-2019 08:00	0	none
transfer	36698	79340	4402054	23-03-2019 08:26	0	none
transfer	68889	35880	4440725	23-03-2019 14:34	0	none
transfer	29080	83596	1920494	21-03-2019 13:53	0	none
transfer	23831	77407	4895580	13-04-2019 13:18	0	none
transfer	45472	58536	2862029	20-06-2019 12:50	0	none
transfer	70378	55162	1130773	23-05-2019 11:57	0	none
transfer	60795	16152	960781	19-04-2019 14:34	0	none
transfer	83524	28876	1949975	05-07-2019 12:29	0	none
transfer	91753	47632	2075687	28-02-2019 15:34	0	none
transfer	71858	56531	878986	03-05-2019 12:14	0	none
transfer	68889	49579	4996101	19-06-2019 08:01	0	none
transfer	36698	35235	3252156	25-02-2019 15:12	0	none
transfer	15050	6225	3909908	18-07-2019 08:08	0	none
transfer	15597	88223	1605747	05-06-2019 10:26	0	none
transfer	70264	15287	2051059	29-05-2019 09:31	0	none
transfer	72456	15050	3678842	25-06-2019 13:33	0	none
transfer	83513	56749	2069819	14-05-2019 11:24	0	none
transfer	53075	82494	1833878	03-03-2019 12:09	0	none
transfer	13506	19544	4918859	14-03-2019 09:56	0	none
transfer	61399	46436	2511469	04-03-2019 12:00	0	none
transfer	603	57361	1758852	01-06-2019 08:22	0	none
transfer	50275	96135	3270858	04-07-2019 10:29	0	none
transfer	65997	98808	1546392	21-04-2019 14:20	0	none
transfer	37507	98047	704348	29-06-2019 15:43	0	none
transfer	73913	53268	4752915	10-04-2019 12:49	0	none
transfer	95152	70912	2920899	17-06-2019 11:56	0	none
transfer	53268	17534	1840788	08-07-2019 13:46	0	none
transfer	17700	88390	1592377	23-04-2019 08:38	0	none
transfer	2232	6254	1224511	23-06-2019 15:40	0	none
transfer	5953	6477	2009005	25-05-2019 15:18	0	none
transfer	33789	61346	4525371	29-05-2019 12:17	0	none
transfer	26293	18165	3963280	26-06-2019 09:12	0	none
transfer	77285	18165	1791782	04-05-2019 11:55	0	none
transfer	59191	95498	420739	22-04-2019 11:17	0	none
transfer	24510	95498	3271848	16-06-2019 08:04	0	none
transfer	97547	31163	4277215	19-03-2019 08:50	0	none
transfer	11200	73055	1178060	09-06-2019 15:04	0	none
transfer	74177	83790	4169010	11-07-2019 11:26	0	none
transfer	8953	9987	862405	12-03-2019 09:01	0	none
transfer	55072	41461	2686717	25-02-2019 14:37	0	none
transfer	87901	84618	1427598	06-03-2019 10:18	0	none
transfer	30735	3854	4849662	15-07-2019 10:57	0	none
transfer	70122	35926	3992582	01-03-2019 10:51	0	none
transfer	86384	6762	1707322	10-04-2019 09:47	0	none
transfer	76223	47522	652264	11-07-2019 10:20	0	none
transfer	17015	15214	4290973	09-03-2019 15:00	0	none
transfer	73965	38586	1588697	14-03-2019 08:21	0	none
transfer	69425	71059	4711577	06-03-2019 08:51	0	none
transfer	53222	95692	4689476	04-04-2019 13:58	0	none
transfer	1549	71746	4939185	16-07-2019 09:14	0	none
transfer	9373	28248	4657933	15-06-2019 15:59	0	none
transfer	90598	14931	2947084	13-03-2019 15:07	0	none
transfer	23784	38993	3083463	20-02-2019 14:09	0	none
transfer	70669	93815	1624827	28-06-2019 12:06	0	none
transfer	22046	70275	1745188	07-07-2019 12:26	0	none
transfer	20337	50110	461029	05-06-2019 12:30	0	none
transfer	22049	80349	305353	11-06-2019 09:12	0	none
transfer	27771	74938	1077674	26-06-2019 09:52	0	none
transfer	46627	17240	4049544	18-07-2019 11:11	0	none
transfer	28046	73630	2568792	20-06-2019 13:09	0	none
transfer	89131	75507	1754765	13-04-2019 14:59	0	none
transfer	94670	13506	4947130	07-04-2019 14:29	0	none
transfer	89131	65629	795947	07-06-2019 11:35	0	none
transfer	61346	37108	1797531	02-07-2019 15:11	0	none
transfer	31163	95093	2395386	08-04-2019 11:33	0	none
transfer	28046	8950	3655808	28-02-2019 08:13	0	none
transfer	77508	65511	3204700	11-03-2019 08:51	0	none
transfer	73055	83206	655907	21-05-2019 10:45	0	none
transfer	86903	67214	3934608	20-05-2019 12:39	0	none
transfer	23069	47590	4555562	12-06-2019 14:51	0	none
transfer	1489	34989	340443	15-07-2019 15:13	0	none
transfer	65222	950	4524228	26-05-2019 13:01	0	none
transfer	85716	950	421672	01-04-2019 14:41	0	none
transfer	46436	73532	1421211	16-07-2019 14:59	0	none
transfer	52554	67662	4686162	31-03-2019 14:29	0	none
transfer	38590	41703	3062117	27-05-2019 10:20	0	none
transfer	84097	44075	1387855	05-06-2019 15:58	0	none
transfer	7960	55735	1026062	18-07-2019 10:02	0	none
transfer	47353	71881	2884434	21-02-2019 14:25	0	none
transfer	70504	58819	1123395	28-02-2019 13:06	0	none
transfer	89943	55884	2117317	10-05-2019 14:49	0	none
transfer	20779	32548	379128	26-04-2019 13:43	0	none
transfer	42831	63730	2046834	24-04-2019 13:40	0	none
transfer	16988	32346	226695	15-07-2019 15:48	0	none
transfer	44441	68625	2686176	04-04-2019 09:03	0	none
transfer	26293	29182	378583	11-06-2019 08:38	0	none
transfer	24114	25682	1951655	24-03-2019 14:17	0	none
transfer	27336	44881	381968	27-06-2019 08:25	0	none
transfer	20896	39185	3603745	02-04-2019 08:44	0	none
transfer	16921	75252	224357	06-04-2019 14:59	0	none
transfer	61	68275	631490	23-05-2019 12:33	0	none
transfer	5629	41703	4035833	25-05-2019 10:18	0	none
transfer	13293	1366	2310552	30-04-2019 09:59	0	none
transfer	38206	85539	2231671	15-04-2019 14:43	0	none
transfer	61399	35053	2386752	10-05-2019 12:20	0	none
transfer	44627	46638	2468440	09-05-2019 08:16	0	none
transfer	98536	10608	3940987	18-07-2019 12:47	0	none
transfer	53465	19795	3975419	12-07-2019 13:11	0	none
transfer	3828	61320	1841260	29-05-2019 15:22	0	none
transfer	29182	85902	351589	14-03-2019 12:33	0	none
transfer	44827	40206	399814	11-03-2019 11:30	0	none
transfer	20849	36154	1604298	24-05-2019 09:04	0	none
transfer	73532	70504	2620297	19-03-2019 09:19	0	none
transfer	85457	99282	1288283	27-05-2019 10:56	0	none
transfer	44827	88623	1963577	11-04-2019 10:19	0	none
transfer	57833	1257	2333678	03-04-2019 12:15	0	none
transfer	31270	35235	95888	24-03-2019 14:32	0	none
transfer	57833	66341	2572396	29-05-2019 15:19	0	none
transfer	3961	43732	4969901	06-06-2019 15:56	0	none
transfer	57768	36973	685247	22-05-2019 15:24	0	none
transfer	7654	13064	1367414	01-04-2019 12:59	0	none
transfer	94652	24510	1395287	19-05-2019 11:23	0	none
transfer	36647	33294	4253756	30-06-2019 13:39	0	none
transfer	1366	48104	2916631	18-03-2019 12:47	0	none
transfer	84551	83206	2751485	17-04-2019 13:56	0	none
transfer	44075	28306	1161940	05-06-2019 09:04	0	none
transfer	8475	47018	2351552	27-06-2019 13:56	0	none
transfer	60685	55758	2223761	25-03-2019 12:20	0	none
transfer	68275	69285	4116948	23-05-2019 11:15	0	none
transfer	4689	75678	1158968	14-05-2019 11:44	0	none
transfer	66955	90279	3036683	22-03-2019 12:34	0	none
transfer	15558	59047	4699498	03-04-2019 14:40	0	none
transfer	6599	50700	220813	15-03-2019 09:00	0	none
transfer	64269	71803	4990689	22-06-2019 09:54	0	none
transfer	57768	36703	3196628	20-05-2019 14:06	0	none
transfer	33174	26740	3802359	06-03-2019 11:21	0	none
transfer	41032	44509	4634190	23-06-2019 15:08	0	none
transfer	97966	95152	1162767	19-07-2019 14:54	0	none
transfer	70242	418	2501184	21-03-2019 13:04	0	none
transfer	60285	4763	4387938	13-03-2019 11:53	0	none
transfer	4763	52672	4387938	14-06-2019 14:35	0	none
transfer	52672	78424	4387938	05-04-2019 09:58	0	none
transfer	78424	97246	4387938	26-03-2019 08:24	0	none
transfer	97246	26173	4387938	12-05-2019 14:02	0	none
transfer	26173	24411	4387938	24-02-2019 12:01	0	none
transfer	24411	939	4387938	19-05-2019 14:35	0	none
transfer	939	91556	4387938	23-02-2019 11:44	0	none
transfer	91556	1145	4387938	28-06-2019 13:21	0	none
transfer	1145	73250	4387938	30-03-2019 13:30	0	none
transfer	73250	55694	4387938	12-05-2019 10:34	0	none
transfer	55694	19022	4387938	09-03-2019 14:11	0	none
transfer	19022	93428	4387938	15-03-2019 15:47	0	none
transfer	93428	12712	4387938	30-06-2019 14:23	0	none
transfer	12712	42838	4387938	10-06-2019 15:59	0	none
transfer	41323	78247	1395815	02-05-2019 09:41	0	none
transfer	78247	24829	1395815	06-06-2019 14:50	0	none
transfer	24829	67002	1395815	30-04-2019 11:17	0	none
transfer	67002	33148	1395815	06-03-2019 10:49	0	none
transfer	33148	70809	1395815	24-06-2019 15:30	0	none
transfer	70809	29444	1395815	31-03-2019 13:53	0	none
transfer	29444	44823	1395815	04-04-2019 11:32	0	none
transfer	44823	18510	1395815	28-03-2019 10:25	0	none
transfer	18510	65118	1395815	26-03-2019 09:38	0	none
transfer	65118	85423	1395815	03-05-2019 13:48	0	none
transfer	24748	99772	3503270	26-05-2019 15:32	0	none
transfer	99772	98671	3503270	01-05-2019 11:25	0	none
transfer	98671	55419	3503270	31-03-2019 08:19	0	none
transfer	55419	86550	3503270	15-06-2019 11:36	0	none
transfer	86550	447	3503270	04-06-2019 11:09	0	none
transfer	447	29601	3503270	14-06-2019 11:08	0	none
transfer	29601	4622	3503270	23-05-2019 13:14	0	none
transfer	4622	7538	3503270	15-07-2019 13:58	0	none
transfer	7538	15428	3503270	12-03-2019 14:25	0	none
transfer	66175	17401	4369196	28-04-2019 15:57	0	none
transfer	17401	13760	4369196	25-03-2019 08:52	0	none
transfer	13760	32080	4369196	29-03-2019 14:02	0	none
transfer	32080	69237	4369196	26-06-2019 10:34	0	none
transfer	69237	44868	4369196	13-06-2019 11:47	0	none
transfer	44868	57816	4369196	06-05-2019 12:56	0	none
transfer	57816	70882	4369196	26-06-2019 09:43	0	none
transfer	70882	68179	4369196	04-05-2019 15:23	0	none
transfer	28238	32176	1180054	31-05-2019 08:46	0	none
transfer	32176	2608	1180054	06-03-2019 08:43	0	none
transfer	2608	26551	1180054	16-03-2019 14:20	0	none
transfer	26551	33564	1180054	16-07-2019 12:02	0	none
transfer	33564	6678	1180054	15-07-2019 08:41	0	none
transfer	6678	40154	1180054	08-06-2019 13:34	0	none
transfer	40154	54099	1180054	15-05-2019 15:46	0	none
transfer	30770	62556	13332	09-05-2019 11:45	0	none
transfer	39119	62556	13332	10-07-2019 11:35	0	none
transfer	54784	62556	13332	10-07-2019 13:27	0	none
transfer	40894	62556	13332	19-04-2019 10:55	0	none
transfer	18036	62556	13332	28-03-2019 12:38	0	none
transfer	18283	62556	13332	28-06-2019 13:40	0	none
transfer	89886	62556	13332	15-06-2019 15:08	0	none
transfer	21638	62556	13332	23-05-2019 12:37	0	none
transfer	72442	62556	13333	14-03-2019 10:27	0	none
transfer	42203	43793	106906	27-05-2019 12:00	0	none
transfer	64550	43793	106906	08-07-2019 08:15	0	none
transfer	3226	43793	106906	28-02-2019 14:08	0	none
transfer	72164	43793	106906	08-05-2019 14:21	0	none
transfer	55340	43793	106906	08-07-2019 09:10	0	none
transfer	43725	43793	106906	28-04-2019 14:07	0	none
transfer	46066	43793	106906	22-02-2019 15:30	0	none
transfer	77458	43793	106906	24-02-2019 08:31	0	none
transfer	92057	43793	106907	13-05-2019 09:38	0	none
transfer	30714	43793	106907	28-06-2019 14:35	0	none
transfer	94900	43793	106907	07-04-2019 15:23	0	none
transfer	10908	43793	106907	10-06-2019 15:27	0	none
transfer	87134	43793	106907	30-04-2019 09:24	0	none
transfer	57913	43793	106907	25-04-2019 12:40	0	none
transfer	91533	43793	106907	01-03-2019 10:49	0	none
transfer	89714	43793	106907	09-03-2019 09:53	0	none
transfer	37235	43793	106907	02-07-2019 14:21	0	none
transfer	75468	43793	106907	03-04-2019 15:28	0	none
transfer	29043	43793	106907	18-05-2019 10:14	0	none
transfer	53540	43793	106907	27-06-2019 12:39	0	none
transfer	34767	43793	106907	24-03-2019 11:59	0	none
transfer	14945	43793	106907	29-03-2019 14:53	0	none
transfer	9532	43793	106907	13-04-2019 13:19	0	none
transfer	27332	43793	106907	10-05-2019 09:34	0	none
transfer	32685	43793	106907	08-07-2019 12:20	0	none
transfer	26390	43793	106907	25-03-2019 13:52	0	none
